Date;Hour;Net Load
2023-08-04;16;5657.0
2023-08-04;17;5964.0
2023-08-04;18;6554.0
2023-08-04;19;7388.0
2023-08-04;20;7968.0
2023-08-04;21;8076.0
2023-08-04;22;8047.0
2023-08-04;23;7652.0
2023-08-04;24;7324.0
2023-08-05;1;6878.0
2023-08-05;2;6473.0
2023-08-05;3;6207.0
2023-08-05;4;5998.0
2023-08-05;5;5803.0
2023-08-05;6;5700.0
2023-08-05;7;5648.0
2023-08-05;8;5593.0
2023-08-05;9;5251.0
2023-08-05;10;4807.0
2023-08-05;11;4471.0
2023-08-05;12;4261.0
2023-08-05;13;4252.0
2023-08-05;14;4400.0
2023-08-05;15;4520.0
2023-08-05;16;4698.0
2023-08-05;17;5166.0
2023-08-05;18;5949.0
2023-08-05;19;6695.0
2023-08-05;20;7019.0
2023-08-05;21;7009.0
2023-08-05;22;7096.0
2023-08-05;23;6834.0
2023-08-05;24;6604.0
2023-08-06;1;6210.0
2023-08-06;2;5868.0
2023-08-06;3;5635.0
2023-08-06;4;5372.0
2023-08-06;5;5203.0
2023-08-06;6;5116.0
2023-08-06;7;4996.0
2023-08-06;8;4828.0
2023-08-06;9;4318.0
2023-08-06;10;3614.0
2023-08-06;11;3035.0
2023-08-06;12;2744.0
2023-08-06;13;2665.0
2023-08-06;14;2624.0
2023-08-06;15;2594.0
2023-08-06;16;2737.0
2023-08-06;17;3268.0
2023-08-06;18;4087.0
2023-08-06;19;5070.0
2023-08-06;20;5942.0
2023-08-06;21;6310.0
2023-08-06;22;6541.0
2023-08-06;23;6361.0
2023-08-06;24;6081.0
2023-08-07;1;5760.0
2023-08-07;2;5435.0
2023-08-07;3;5212.0
2023-08-07;4;5044.0
2023-08-07;5;4914.0
2023-08-07;6;4961.0
2023-08-07;7;5135.0
2023-08-07;8;5336.0
2023-08-07;9;5123.0
2023-08-07;10;4678.0
2023-08-07;11;4274.0
2023-08-07;12;3968.0
2023-08-07;13;3895.0
2023-08-07;14;3952.0
2023-08-07;15;3991.0
2023-08-07;16;4122.0
2023-08-07;17;4453.0
2023-08-07;18;5116.0
2023-08-07;19;5992.0
2023-08-07;20;6727.0
2023-08-07;21;7029.0
2023-08-07;22;7174.0
2023-08-07;23;6820.0
2023-08-07;24;6459.0
2023-08-08;1;6026.0
2023-08-08;2;5651.0
2023-08-08;3;5378.0
2023-08-08;4;5234.0
2023-08-08;5;5087.0
2023-08-08;6;5065.0
2023-08-08;7;5122.0
2023-08-08;8;5253.0
2023-08-08;9;5003.0
2023-08-08;10;4541.0
2023-08-08;11;4059.0
2023-08-08;12;3699.0
2023-08-08;13;3614.0
2023-08-08;14;3692.0
2023-08-08;15;3762.0
2023-08-08;16;3876.0
2023-08-08;17;4219.0
2023-08-08;18;4906.0
2023-08-08;19;5785.0
2023-08-08;20;6451.0
2023-08-08;21;6754.0
2023-08-08;22;6765.0
2023-08-08;23;6368.0
2023-08-08;24;6023.0
2023-08-09;1;5632.0
2023-08-09;2;5268.0
2023-08-09;3;5026.0
2023-08-09;4;4880.0
2023-08-09;5;4797.0
2023-08-09;6;4832.0
2023-08-09;7;4917.0
2023-08-09;8;5084.0
2023-08-09;9;5025.0
2023-08-09;10;4754.0
2023-08-09;11;4267.0
2023-08-09;12;3840.0
2023-08-09;13;3530.0
2023-08-09;14;3424.0
2023-08-09;15;3382.0
2023-08-09;16;3495.0
2023-08-09;17;3843.0
2023-08-09;18;4510.0
2023-08-09;19;5509.0
2023-08-09;20;6260.0
2023-08-09;21;6623.0
2023-08-09;22;6704.0
2023-08-09;23;6305.0
2023-08-09;24;5959.0
2023-08-10;1;5577.0
2023-08-10;2;5231.0
2023-08-10;3;5013.0
2023-08-10;4;4861.0
2023-08-10;5;4780.0
2023-08-10;6;4795.0
2023-08-10;7;4979.0
2023-08-10;8;5151.0
2023-08-10;9;5113.0
2023-08-10;10;4812.0
2023-08-10;11;4386.0
2023-08-10;12;4198.0
2023-08-10;13;4181.0
2023-08-10;14;4199.0
2023-08-10;15;3988.0
2023-08-10;16;3976.0
2023-08-10;17;4256.0
2023-08-10;18;4660.0
2023-08-10;19;5373.0
2023-08-10;20;5939.0
2023-08-10;21;6265.0
2023-08-10;22;6229.0
2023-08-10;23;5818.0
2023-08-10;24;5453.0
2023-08-11;1;5066.0
2023-08-11;2;4700.0
2023-08-11;3;4473.0
2023-08-11;4;4362.0
2023-08-11;5;4338.0
2023-08-11;6;4364.0
2023-08-11;7;4460.0
2023-08-11;8;4545.0
2023-08-11;9;4272.0
2023-08-11;10;3741.0
2023-08-11;11;3198.0
2023-08-11;12;2883.0
2023-08-11;13;2853.0
2023-08-11;14;2945.0
2023-08-11;15;2956.0
2023-08-11;16;2991.0
2023-08-11;17;3363.0
2023-08-11;18;4175.0
2023-08-11;19;5018.0
2023-08-11;20;5763.0
2023-08-11;21;6198.0
2023-08-11;22;6197.0
2023-08-11;23;5765.0
2023-08-11;24;5375.0
2023-08-12;1;5058.0
2023-08-12;2;4738.0
2023-08-12;3;4522.0
2023-08-12;4;4378.0
2023-08-12;5;4279.0
2023-08-12;6;4284.0
2023-08-12;7;4294.0
2023-08-12;8;4226.0
2023-08-12;9;3958.0
2023-08-12;10;3496.0
2023-08-12;11;3028.0
2023-08-12;12;2738.0
2023-08-12;13;2850.0
2023-08-12;14;2899.0
2023-08-12;15;2825.0
2023-08-12;16;2835.0
2023-08-12;17;3201.0
2023-08-12;18;3822.0
2023-08-12;19;4662.0
2023-08-12;20;5450.0
2023-08-12;21;5843.0
2023-08-12;22;5916.0
2023-08-12;23;5545.0
2023-08-12;24;5252.0
2023-08-13;1;4920.0
2023-08-13;2;4625.0
2023-08-13;3;4405.0
2023-08-13;4;4242.0
2023-08-13;5;4161.0
2023-08-13;6;4151.0
2023-08-13;7;4116.0
2023-08-13;8;4010.0
2023-08-13;9;3665.0
2023-08-13;10;3097.0
2023-08-13;11;2592.0
2023-08-13;12;2306.0
2023-08-13;13;2363.0
2023-08-13;14;2537.0
2023-08-13;15;2633.0
2023-08-13;16;2921.0
2023-08-13;17;3354.0
2023-08-13;18;4073.0
2023-08-13;19;4676.0
2023-08-13;20;5213.0
2023-08-13;21;5607.0
2023-08-13;22;5726.0
2023-08-13;23;5440.0
2023-08-13;24;5160.0
2023-08-14;1;4850.0
2023-08-14;2;4591.0
2023-08-14;3;4416.0
2023-08-14;4;4284.0
2023-08-14;5;4236.0
2023-08-14;6;4259.0
2023-08-14;7;4356.0
2023-08-14;8;4480.0
2023-08-14;9;4482.0
2023-08-14;10;4296.0
2023-08-14;11;3859.0
2023-08-14;12;3708.0
2023-08-14;13;3490.0
2023-08-14;14;3382.0
2023-08-14;15;3311.0
2023-08-14;16;3342.0
2023-08-14;17;3545.0
2023-08-14;18;4242.0
2023-08-14;19;5073.0
2023-08-14;20;5745.0
2023-08-14;21;6151.0
2023-08-14;22;6179.0
2023-08-14;23;5793.0
2023-08-14;24;5480.0
2023-08-15;1;4929.0
2023-08-15;2;4484.0
2023-08-15;3;4228.0
2023-08-15;4;4081.0
2023-08-15;5;4301.0
2023-08-15;6;4255.0
2023-08-15;7;4083.0
2023-08-15;8;4038.0
2023-08-15;9;3628.0
2023-08-15;10;2825.0
2023-08-15;11;2239.0
2023-08-15;12;2083.0
2023-08-15;13;2028.0
2023-08-15;14;1920.0
2023-08-15;15;1728.0
2023-08-15;16;1778.0
2023-08-15;17;2422.0
2023-08-15;18;3193.0
2023-08-15;19;4247.0
2023-08-15;20;5222.0
2023-08-15;21;5671.0
2023-08-15;22;5834.0
2023-08-15;23;5663.0
2023-08-15;24;5398.0
2023-08-16;1;4915.0
2023-08-16;2;4671.0
2023-08-16;3;4308.0
2023-08-16;4;4046.0
2023-08-16;5;3898.0
2023-08-16;6;3954.0
2023-08-16;7;4328.0
2023-08-16;8;4464.0
2023-08-16;9;4234.0
2023-08-16;10;3745.0
2023-08-16;11;3233.0
2023-08-16;12;3036.0
2023-08-16;13;2941.0
2023-08-16;14;3091.0
2023-08-16;15;3179.0
2023-08-16;16;3324.0
2023-08-16;17;3778.0
2023-08-16;18;4446.0
2023-08-16;19;5572.0
2023-08-16;20;6480.0
2023-08-16;21;6905.0
2023-08-16;22;6925.0
2023-08-16;23;6607.0
2023-08-16;24;6128.0
2023-08-17;1;5527.0
2023-08-17;2;5221.0
2023-08-17;3;4834.0
2023-08-17;4;4661.0
2023-08-17;5;4494.0
2023-08-17;6;4534.0
2023-08-17;7;4772.0
2023-08-17;8;4931.0
2023-08-17;9;4754.0
2023-08-17;10;4324.0
2023-08-17;11;3990.0
2023-08-17;12;3705.0
2023-08-17;13;3564.0
2023-08-17;14;3503.0
2023-08-17;15;3581.0
2023-08-17;16;3767.0
2023-08-17;17;4270.0
2023-08-17;18;5053.0
2023-08-17;19;6014.0
2023-08-17;20;6731.0
2023-08-17;21;7080.0
2023-08-17;22;7052.0
2023-08-17;23;6664.0
2023-08-17;24;6303.0
2023-08-18;1;5911.0
2023-08-18;2;5536.0
2023-08-18;3;5248.0
2023-08-18;4;5066.0
2023-08-18;5;4947.0
2023-08-18;6;4946.0
2023-08-18;7;4996.0
2023-08-18;8;5090.0
2023-08-18;9;4857.0
2023-08-18;10;4416.0
2023-08-18;11;3916.0
2023-08-18;12;3622.0
2023-08-18;13;3561.0
2023-08-18;14;3703.0
2023-08-18;15;3810.0
2023-08-18;16;4050.0
2023-08-18;17;4520.0
2023-08-18;18;5266.0
2023-08-18;19;6241.0
2023-08-18;20;6946.0
2023-08-18;21;7269.0
2023-08-18;22;7172.0
2023-08-18;23;6797.0
2023-08-18;24;6454.0
2023-08-19;1;6076.0
2023-08-19;2;5678.0
2023-08-19;3;5396.0
2023-08-19;4;5187.0
2023-08-19;5;5074.0
2023-08-19;6;5022.0
2023-08-19;7;5046.0
2023-08-19;8;4966.0
2023-08-19;9;4609.0
2023-08-19;10;4036.0
2023-08-19;11;3502.0
2023-08-19;12;3227.0
2023-08-19;13;3159.0
2023-08-19;14;3300.0
2023-08-19;15;3449.0
2023-08-19;16;3703.0
2023-08-19;17;4224.0
2023-08-19;18;4970.0
2023-08-19;19;5913.0
2023-08-19;20;6627.0
2023-08-19;21;6904.0
2023-08-19;22;6867.0
2023-08-19;23;6532.0
2023-08-19;24;6211.0
2023-08-20;1;5860.0
2023-08-20;2;5487.0
2023-08-20;3;5236.0
2023-08-20;4;5038.0
2023-08-20;5;4881.0
2023-08-20;6;4795.0
2023-08-20;7;4668.0
2023-08-20;8;4478.0
2023-08-20;9;4028.0
2023-08-20;10;3404.0
2023-08-20;11;2907.0
2023-08-20;12;2627.0
2023-08-20;13;2586.0
2023-08-20;14;2665.0
2023-08-20;15;2714.0
2023-08-20;16;3017.0
2023-08-20;17;3648.0
2023-08-20;18;4521.0
2023-08-20;19;5401.0
2023-08-20;20;6126.0
2023-08-20;21;6573.0
2023-08-20;22;6728.0
2023-08-20;23;6451.0
2023-08-20;24;6150.0
2023-08-21;1;5775.0
2023-08-21;2;5406.0
2023-08-21;3;5146.0
2023-08-21;4;4996.0
2023-08-21;5;4891.0
2023-08-21;6;4882.0
2023-08-21;7;5085.0
2023-08-21;8;5291.0
2023-08-21;9;5161.0
2023-08-21;10;4745.0
2023-08-21;11;4354.0
2023-08-21;12;4086.0
2023-08-21;13;4111.0
2023-08-21;14;4238.0
2023-08-21;15;4389.0
2023-08-21;16;4612.0
2023-08-21;17;5118.0
2023-08-21;18;5824.0
2023-08-21;19;6659.0
2023-08-21;20;7288.0
2023-08-21;21;7542.0
2023-08-21;22;7465.0
2023-08-21;23;7091.0
2023-08-21;24;6701.0
2023-08-22;1;6355.0
2023-08-22;2;6021.0
2023-08-22;3;5741.0
2023-08-22;4;5562.0
2023-08-22;5;5461.0
2023-08-22;6;5434.0
2023-08-22;7;5575.0
2023-08-22;8;5655.0
2023-08-22;9;5557.0
2023-08-22;10;5369.0
2023-08-22;11;4995.0
2023-08-22;12;4702.0
